tokens	labels
['I.', 'ALLEGED', 'VIOLATION', 'OF', 'ARTICLE', '6', '§', '1', 'OF', 'THE', 'CONVENTION']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['47', '.', 'The', 'applicant', 'complained', 'that', 'the', 'proceedings', 'instituted', 'by', 'her', 'on', '4', 'October', '1995', 'before', 'the', 'Zagreb', 'Municipal', 'Court', 'for', 'eviction', 'of', 'S.Ž.', 'from', 'her', 'flat', 'and', 'terminated', 'on', '21', 'March', '2003', 'when', 'she', 're', '-', 'gained', 'the', 'possession', 'of', 'the', 'flat', 'lasted', 'unreasonably', 'long', 'contrary', 'to', 'Article', '6', '§', '1', 'of', 'the', 'Convention', ',', 'the', 'relevant', 'parts', 'of', 'which', 'read', 'as', 'follows', ':']	['O', 'O', 'B-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer']
['“', 'In', 'the', 'determination', 'of', 'his', 'civil', 'rights', 'and', 'obligations', '...', ',', 'everyone', 'is', 'entitled', 'to', 'a', '...', 'hearing', 'within', 'a', 'reasonable', 'time', 'by', '[', 'a', ']', '...', 'tribunal', '...', '”']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['A.', 'Period', 'to', 'be', 'taken', 'into', 'consideration']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
"['48', '.', 'The', 'Court', 'notes', 'that', 'the', 'proceedings', 'started', 'on', '4', 'October', '1995', 'when', 'the', 'applicant', 'filed', 'an', 'action', 'with', 'the', 'Zagreb', 'Municipal', 'Court', 'seeking', 'eviction', 'of', 'S.Ž.', 'from', 'her', 'flat', '.', 'However', ',', 'the', 'period', 'which', 'falls', 'within', 'the', 'Court', ""'s"", 'jurisdiction', 'did', 'not', 'begin', 'on', 'that', 'date', ',', 'but', 'on', '6', 'November', '1997', ',', 'after', 'the', 'Convention', 'entered', 'into', 'force', 'in', 'respect', 'of', 'Croatia', '(', 'see', 'Horvat', 'v.', 'Croatia', ',', 'no', '.', '51585/99', ',', '§', '50', ',', 'ECHR', '-', '2001', '-', 'VIII', ')', '.', 'The', 'proceedings', 'were', 'concluded', 'on', '21', 'March', '2003', 'when', 'the', 'applicant', 'regained', 'possession', 'of', 'the', 'flat', '.', 'In', 'this', 'respect', 'the', 'Court', 'reiterates', 'that', 'execution', 'of', 'a', 'final', 'decision', 'given', 'by', 'any', 'court', 'must', 'be', 'regarded', 'as', 'an', 'integral', 'part', 'of', 'the', '“', 'trial', '”', 'for', 'the', 'purposes', 'of', 'Article', '6', '(', 'see', 'Hornsby', 'v.', 'Greece', ',', 'judgment', 'of', '19', 'March', '1997', ',', 'Reports', 'of', 'Judgments', 'and', 'Decisions', '1997', '-', 'II', ',', 'p.', '511', ',', '§', '40', ')', '.', 'They', 'therefore', 'lasted', 'seven', 'years', ',', 'five', 'months', 'and', 'seventeen', 'days', 'of', 'which', 'a', 'period', 'of', 'five', 'years', ',', 'four', 'months', 'and', 'fifteen', 'days', 'falls', 'to', 'be', 'examined', 'by', 'the', 'Court', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['49', '.', 'The', 'Court', 'reiterates', 'that', 'in', 'order', 'to', 'determine', 'the', 'reasonableness', 'of', 'the', 'length', 'of', 'time', 'in', 'question', ',', 'regard', 'must', 'be', 'had', 'to', 'the', 'state', 'of', 'the', 'case', 'on', '5', 'November', '1997', '(', 'see', ',', 'among', 'other', 'authorities', ',', 'Styranowski', 'v.', 'Poland', ',', 'no', '.', '28616/95', ',', '§', '46', ',', 'ECHR', '1998', '-', 'VIII', ')', '.', 'In', 'this', 'connection', 'the', 'Court', 'notes', 'that', 'at', 'the', 'time', 'of', 'the', 'entry', 'into', 'force', 'of', 'the', 'Convention', 'in', 'respect', 'of', 'Croatia', 'the', 'proceedings', 'had', 'lasted', 'two', 'years', ',', 'one', 'month', 'and', 'two', 'days', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['B.', 'Applicable', 'criteria']	['O', 'O', 'O']
['50', '.', 'The', 'Court', 'reiterates', 'that', 'the', 'reasonableness', 'of', 'the', 'length', 'of', 'proceedings', 'must', 'be', 'assessed', 'in', 'the', 'light', 'of', 'the', 'circumstances', 'of', 'the', 'case', 'and', 'with', 'reference', 'to', 'the', 'criteria', 'established', 'by', 'its', 'case', '-', 'law', ',', 'particularly', 'the', 'complexity', 'of', 'the', 'case', ',', 'the', 'conduct', 'of', 'the', 'applicant', 'and', 'of', 'the', 'relevant', 'authorities', 'and', 'what', 'was', 'at', 'stake', 'for', 'the', 'applicant', 'in', 'the', 'dispute', '(', 'see', ',', 'among', 'many', 'other', 'authorities', ',', 'Frydlender', 'v.', 'France', '[', 'GC', ']', ',', 'no', '.', '30979/96', ',', '§', '43', ',', 'ECHR', '2000', '-', 'VII', ')', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['C.', 'The', 'parties', ""'"", 'submissions']"	['O', 'O', 'O', 'O', 'O']
['51', '.', 'The', 'Government', 'argued', 'that', 'eviction', 'proceedings', 'were', 'by', 'their', 'nature', 'complex', 'because', 'court', 'officers', 'were', 'faced', 'with', 'many', 'obstacles', 'when', 'attempting', 'to', 'carry', 'out', 'eviction', 'orders', '.', 'They', 'observed', 'also', 'that', 'in', 'the', 'present', 'case', ',', 'both', 'S.Ž.', 'and', 'the', 'Ministry', 'of', 'the', 'Homeland', 'War', 'Veterans', 'had', 'asked', 'on', 'several', 'occasions', 'for', 'the', 'postponement', 'of', 'the', 'eviction', 'order', 'and', 'had', 'filed', 'appeals', 'against', 'it', '.']	['O', 'O', 'B-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat']
