tokens	labels
['I.', 'ALLEGED', 'VIOLATION', 'OF', 'ARTICLE', '3', 'OF', 'THE', 'CONVENTION']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['51', '.', 'The', 'applicant', 'complained', 'that', 'he', 'had', 'been', 'denied', 'medical', 'aid', 'when', 'he', 'had', 'injured', 'his', 'finger', 'on', '22', 'April', '2004', '.']	['O', 'O', 'B-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer']
['Article', '3', 'reads', 'as', 'follows', ':']	['O', 'O', 'O', 'O', 'O', 'O']
['“', 'No', 'one', 'shall', 'be', 'subjected', 'to', 'torture', 'or', 'to', 'inhuman', 'or', 'degrading', 'treatment', 'or', 'punishment', '.', '”']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['52', '.', 'The', 'Court', 'notes', 'that', 'the', 'documents', 'in', 'the', 'case', 'file', 'show', 'that', 'the', 'applicant', 'was', 'injured', 'while', 'opening', 'the', 'window', 'of', 'his', 'cell', 'at', '8', 'a.m.', 'and', 'that', 'officers', 'offered', 'to', 'take', 'him', 'to', 'see', 'a', 'doctor', 'immediately', 'after', 'the', 'hearing', 'had', 'been', 'cancelled', ',', 'that', 'is', 'to', 'say', ',', 'two', 'and', 'a', 'half', 'hours', 'after', 'the', 'incident', '.', 'He', 'however', 'refused', 'to', 'go', 'until', '1.30', 'p.m.', 'It', 'appears', 'that', 'the', 'doctor', 'examining', 'the', 'applicant', 'did', 'not', 'consider', 'the', 'injury', 'to', 'be', 'severe', '(', 'see', 'paragraph', '33', 'above', ')', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['53', '.', 'The', 'Court', 'considers', 'that', 'the', 'documents', 'in', 'the', 'case', 'file', 'do', 'not', 'demonstrate', 'that', 'the', 'treatment', 'complained', 'of', 'reached', 'the', 'threshold', 'of', 'severity', 'required', 'to', 'bring', 'it', 'within', 'the', 'scope', 'of', 'Article', '3', 'of', 'the', 'Convention', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['54', '.', 'The', 'Court', 'does', 'not', 'find', 'it', 'necessary', 'to', 'determine', 'whether', 'the', 'applicant', 'has', 'fulfilled', 'the', 'condition', 'of', 'exhaustion', 'of', 'domestic', 'remedies', 'in', 'respect', 'of', 'this', 'complaint', 'because', 'it', 'is', 'in', 'any', 'event', 'manifestly', 'ill', '-', 'founded', 'and', 'must', 'be', 'rejected', 'in', 'accordance', 'with', 'Article', '35', '§', '§', '3', 'and', '4', 'of', 'the', 'Convention', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['II', '.', 'ALLEGED', 'VIOLATION', 'OF', 'ARTICLES', '6', '§', '1', 'AND', '13', 'OF', 'THE', 'CONVENTION', 'AS', 'REGARDS', 'THE', 'LENGTH', 'OF', 'THE', 'PROCEEDINGS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['55', '.', 'The', 'applicant', 'complained', 'under', 'Article', '6', '§', '1', 'that', 'both', 'sets', 'of', 'criminal', 'proceedings', 'had', 'been', 'excessively', 'long', '.']	['O', 'O', 'B-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer']
['Articles', '6', ',', 'as', 'far', 'as', 'relevant', ',', 'reads', 'as', 'follows', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['“', 'In', 'the', 'determination', 'of', '...', 'any', 'criminal', 'charge', 'against', 'him', ',', 'everyone', 'is', 'entitled', 'to', 'a', '...', 'hearing', 'within', 'a', 'reasonable', 'time', 'by', '[', 'a', ']', '...', 'tribunal', '...', '”']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['56', '.', 'He', 'also', 'complained', 'that', 'the', 'remedies', 'available', 'for', 'excessive', 'legal', 'proceedings', 'in', 'Slovenia', 'were', 'ineffective', '.']	['O', 'O', 'B-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer', 'I-Beschwerdeführer']
['Article', '13', 'reads', 'as', 'follows', ':']	['O', 'O', 'O', 'O', 'O', 'O']
['“', 'Everyone', 'whose', 'rights', 'and', 'freedoms', 'as', 'set', 'forth', 'in', '[', 'the', ']', 'Convention', 'are', 'violated', 'shall', 'have', 'an', 'effective', 'remedy', 'before', 'a', 'national', 'authority', 'notwithstanding', 'that', 'the', 'violation', 'has', 'been', 'committed', 'by', 'persons', 'acting', 'in', 'an', 'official', 'capacity', '.', '”']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['A.', 'The', 'first', 'set', 'of', 'proceedings']	['O', 'O', 'O', 'O', 'O', 'O']
['1', '.', 'Admissibility']	['O', 'O', 'O']
"['57', '.', 'In', 'respect', 'of', 'the', 'complaint', 'concerning', 'the', 'length', 'of', 'the', 'first', 'set', 'of', 'proceedings', ',', 'the', 'Court', 'notes', 'that', 'it', 'is', 'similar', 'to', 'that', 'in', 'the', 'cases', 'of', 'Belinger', 'and', 'Lukenda', '(', 'see', 'Belinger', 'v.', 'Slovenia', '(', 'dec', '.', ')', ',', 'no', '.', '42320/98', ',', '2', 'October', '2001', ',', 'and', 'Lukenda', 'v.', 'Slovenia', ',', 'no', '.', '23032/02', ',', '6', 'October', '2005', ')', '.', 'In', 'those', 'cases', 'the', 'Court', 'dismissed', 'the', 'Government', ""'s"", 'objection', 'of', 'non', '-', 'exhaustion', 'of', 'domestic', 'remedies', 'because', 'it', 'found', 'that', 'the', 'legal', 'remedies', 'at', 'the', 'applicant', ""'s"", 'disposal', 'were', 'ineffective', '.', 'The', 'Court', 'reiterates', 'its', 'findings', 'in', 'the', 'Lukenda', 'judgment', 'that', 'the', 'violation', 'of', 'the', 'right', 'to', 'a', 'trial', 'within', 'a', 'reasonable', 'time', 'is', 'a', 'systemic', 'problem', 'resulting', 'from', 'inadequate', 'legislation', 'and', 'inefficiency', 'in', 'the', 'administration', 'of', 'justice', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['58', '.', 'As', 'regards', 'the', 'instant', 'complaint', ',', 'the', 'Court', 'finds', 'that', 'the', 'Government', 'have', 'not', 'submitted', 'any', 'convincing', 'arguments', 'which', 'would', 'require', 'the', 'Court', 'to', 'distinguish', 'it', 'from', 'its', 'established', 'case', '-', 'law', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['59', '.', 'The', 'Court', 'further', 'notes', 'that', 'this', 'complaint', 'is', 'also', 'not', 'manifestly', 'ill', '-', 'founded', 'within', 'the', 'meaning', 'of', 'Article', '35', '§', '3', 'of', 'the', 'Convention', '.', 'Nor', 'is', 'it', 'inadmissible', 'on', 'any', 'other', 'grounds', '.', 'It', 'must', 'therefore', 'be', 'declared', 'admissible', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['2', '.', 'Merits']	['O', 'O', 'O']
['(', 'a', ')', 'Article', '6', '§', '1']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['(', 'i', ')', 'Arguments', 'of', 'the', 'parties']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
"['60', '.', 'The', 'Government', 'argued', 'that', 'the', 'period', 'to', 'be', 'taken', 'into', 'consideration', 'had', 'run', 'from', '4', 'May', '1999', ',', 'the', 'day', 'the', 'investigating', 'judge', 'issued', 'the', 'decision', 'opening', 'the', 'criminal', 'investigation', 'against', 'the', 'applicant', ',', 'until', 'the', 'Supreme', 'Court', ""'s"", 'judgment', 'of', '11', 'November', '2004', '.']"	['O', 'O', 'B-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat', 'I-Staat']
