tokens	labels
['27', '.', 'The', 'applicant', 'complained', 'that', 'the', 'dismissal', 'of', 'her', 'complaint', 'about', 'the', 'publication', 'of', 'covertly', 'taken', 'photographs', 'with', 'captions', 'that', 'depicted', 'her', 'leaving', 'hospital', 'with', 'her', 'newborn', 'baby', 'had', 'violated', 'her', 'rights', 'to', 'private', 'and', 'family', 'life', 'as', 'provided', 'in', 'Article', '8', 'of', 'the', 'Convention', ',', 'which', 'reads', 'as', 'follows', ':']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['“', '1', '.', 'Everyone', 'has', 'the', 'right', 'to', 'respect', 'for', 'his', 'private', 'and', 'family', 'life', ',', 'his', 'home', 'and', 'his', 'correspondence', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['2', '.', 'There', 'shall', 'be', 'no', 'interference', 'by', 'a', 'public', 'authority', 'with', 'the', 'exercise', 'of', 'this', 'right', 'except', 'such', 'as', 'is', 'in', 'accordance', 'with', 'the', 'law', 'and', 'is', 'necessary', 'in', 'a', 'democratic', 'society', 'in', 'the', 'interests', 'of', 'national', 'security', ',', 'public', 'safety', 'or', 'the', 'economic', 'well', '-', 'being', 'of', 'the', 'country', ',', 'for', 'the', 'prevention', 'of', 'disorder', 'or', 'crime', ',', 'for', 'the', 'protection', 'of', 'health', 'or', 'morals', ',', 'or', 'for', 'the', 'protection', 'of', 'the', 'rights', 'and', 'freedoms', 'of', 'others', '.', '”']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['28', '.', 'According', 'to', 'the', 'Government', ',', 'the', 'impugned', 'article', 'had', 'contributed', 'to', 'a', 'debate', 'of', 'general', 'interest', 'about', 'a', 'public', 'person', '’s', 'private', 'life', 'and', 'family', 'values', '.', 'J.N.', 'had', 'previously', 'disclosed', 'details', 'about', 'his', 'and', 'the', 'applicant', '’s', 'private', 'life', ',', 'and', 'the', 'applicant', 'had', 'not', 'objected', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['29', '.', 'As', 'to', 'how', 'known', 'the', 'person', 'concerned', 'had', 'been', ',', 'the', 'Government', 'noted', 'that', 'J.N.', 'had', 'been', 'at', 'that', 'time', 'a', 'public', 'person', 'and', 'the', 'article', 'had', 'addressed', 'the', 'birth', 'of', 'his', 'child', '.', 'J.N.', 'had', 'raised', 'no', 'objections', 'to', 'the', 'publication', 'of', 'that', 'article', '.', 'While', 'cohabiting', 'with', 'a', 'public', 'person', 'did', 'not', 'deprive', 'the', 'applicant', 'of', 'her', 'rights', ',', 'she', 'had', 'to', 'be', 'aware', 'that', 'articles', 'about', 'a', 'public', 'person', 'could', 'contain', 'information', 'about', 'his', 'or', 'her', 'family', 'members', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['30', '.', 'In', 'relation', 'to', 'the', 'applicant', '’s', 'conduct', 'vis', '-', 'à', '-', 'vis', 'the', 'media', ',', 'the', 'Government', 'referred', 'to', 'the', 'applicant', '’s', 'interview', 'in', '2005', 'where', 'she', 'had', 'acknowledged', 'society', '’s', 'interest', 'in', 'her', 'as', 'J.N.', '’s', 'partner', '.', 'They', 'also', 'pointed', 'to', 'the', '2003', 'article', 'in', 'Privātā', 'Dzīve', 'where', 'information', 'about', 'J.N.', '’s', 'and', 'the', 'applicant', '’s', 'expecting', 'their', 'first', 'child', 'had', 'been', 'published', 'and', 'which', 'the', 'applicant', 'had', 'not', 'challenged', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['31', '.', 'As', 'to', 'the', 'content', ',', 'form', 'and', 'consequences', 'of', 'the', 'article', ',', 'the', 'Government', 'noted', 'that', 'the', 'photographs', 'had', 'been', 'taken', 'in', 'a', 'public', 'place', 'and', 'had', 'addressed', 'one', 'particular', 'event', 'in', 'the', 'applicant', '’s', 'life', '.', 'They', 'had', 'not', 'been', 'taken', 'as', 'a', 'result', 'of', 'tracking', 'and', 'secretly', 'photographing', 'the', 'applicant', '’s', 'intimate', 'life', '.', 'The', 'photographs', 'had', 'not', 'shown', 'the', 'applicant', 'in', 'a', 'humiliating', 'manner', '.', 'In', 'the', 'Governments', 'view', ',', 'from', 'the', 'standpoint', 'of', 'an', 'unbiased', 'observer', ',', 'the', 'photographs', 'could', 'never', 'be', 'perceived', 'as', 'intimate', ',', 'provocative', 'or', 'offensive', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['32', '.', 'With', 'respect', 'to', 'the', 'circumstances', 'in', 'which', 'the', 'photographs', 'had', 'been', 'taken', ',', 'the', 'Government', 'believed', 'that', 'the', 'domestic', 'courts', 'had', 'paid', 'due', 'regard', 'to', 'the', 'fact', 'that', 'the', 'photographs', 'had', 'been', 'taken', 'covertly', 'and', 'that', 'the', 'applicant', 'had', 'not', 'consented', 'to', 'their', 'publication', '.', 'At', 'the', 'same', 'time', ',', 'the', 'photographs', 'had', 'been', 'taken', 'in', 'a', 'lawful', 'manner', 'and', 'not', 'in', 'circumstances', 'harmful', 'to', 'the', 'applicant', 'or', 'by', 'illicit', 'means', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
['33', '.', 'The', 'Government', 'argued', 'that', 'on', 'the', 'above', '-', 'mentioned', 'grounds', 'the', 'present', 'case', 'should', 'be', 'distinguished', 'from', 'the', '2004', 'case', 'of', 'Von', 'Hannover', 'v.', 'Germany', '(', 'no', '.', '59320/00', ',', 'ECHR', '2004‑VI', ')', ',', 'and', 'that', 'the', 'domestic', 'courts', 'had', 'properly', 'balanced', 'the', 'competing', 'interests', 'at', 'stake', '.']	['O', 'O', 'B-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing', 'I-Distinguishing']
['34', '.', 'The', 'applicant', 'submitted', 'that', 'the', 'State', 'had', 'failed', 'in', 'its', 'positive', 'obligation', 'to', 'ensure', 'protection', 'of', 'her', 'private', 'and', 'family', 'life', '.', 'The', 'relevant', 'domestic', 'law', 'did', 'not', 'regulate', 'how', 'to', 'balance', 'the', 'right', 'to', 'private', 'and', 'family', 'life', 'with', 'the', 'right', 'to', 'freedom', 'of', 'expression', ',', 'and', 'the', 'domestic', 'courts', 'had', 'failed', 'to', 'apply', 'the', 'Convention', 'correctly', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
